時間軸コード,西暦（暦年）,和暦（暦年）,地域コード,地域,性別,項目,数値,単位
2015000202,2015年,平成27年,26108,京都市右京区,女,勤務が主,219 ,人
2015000202,2015年,平成27年,26109,京都市伏見区,女,勤務が主,167 ,人
2015000202,2015年,平成27年,26110,京都市山科区,女,勤務が主,32 ,人
2015000202,2015年,平成27年,26111,京都市西京区,女,勤務が主,107 ,人
2015000202,2015年,平成27年,26201,福知山市,女,勤務が主,911 ,人
2015000202,2015年,平成27年,26202,舞鶴市,女,勤務が主,314 ,人
2015000202,2015年,平成27年,26203,綾部市,女,勤務が主,525 ,人
2015000202,2015年,平成27年,26204,宇治市,女,勤務が主,44 ,人
2015000202,2015年,平成27年,26205,宮津市,女,勤務が主,149 ,人
2015000202,2015年,平成27年,26206,亀岡市,女,勤務が主,855 ,人
2015000202,2015年,平成27年,26207,城陽市,女,勤務が主,110 ,人
2015000202,2015年,平成27年,26208,向日市,女,勤務が主,51 ,人
2015000202,2015年,平成27年,26209,長岡京市,女,勤務が主,69 ,人
2015000202,2015年,平成27年,26210,八幡市,女,勤務が主,121 ,人
2015000202,2015年,平成27年,26211,京田辺市,女,勤務が主,217 ,人
2015000202,2015年,平成27年,26212,京丹後市,女,勤務が主,1062 ,人
2015000202,2015年,平成27年,26213,南丹市,女,勤務が主,962 ,人
2015000202,2015年,平成27年,26214,木津川市,女,勤務が主,299 ,人
2015000202,2015年,平成27年,26303,乙訓郡大山崎町,女,勤務が主,13 ,人
2015000202,2015年,平成27年,26322,久世郡久御山町,女,勤務が主,122 ,人
2015000202,2015年,平成27年,26343,綴喜郡井手町,女,勤務が主,36 ,人
2015000202,2015年,平成27年,26344,綴喜郡宇治田原町,女,勤務が主,90 ,人
2015000202,2015年,平成27年,26364,相楽郡笠置町,女,勤務が主,9 ,人
2015000202,2015年,平成27年,26365,相楽郡和束町,女,勤務が主,72 ,人
2015000202,2015年,平成27年,26366,相楽郡精華町,女,勤務が主,128 ,人
2015000202,2015年,平成27年,26367,相楽郡南山城村,女,勤務が主,45 ,人
2015000202,2015年,平成27年,26407,船井郡京丹波町,女,勤務が主,495 ,人
2015000202,2015年,平成27年,26463,与謝郡伊根町,女,勤務が主,46 ,人
2015000202,2015年,平成27年,26465,与謝郡与謝野町,女,勤務が主,164 ,人
2010000202,2010年,平成22年,26000,京都府,女,農業以外の自営業が主,1021 ,人
2010000202,2010年,平成22年,26100,京都市,女,農業以外の自営業が主,179 ,人
2010000202,2010年,平成22年,26101,京都市北区,女,農業以外の自営業が主,8 ,人
2010000202,2010年,平成22年,26102,京都市上京区,女,農業以外の自営業が主,***,人
2010000202,2010年,平成22年,26103,京都市左京区,女,農業以外の自営業が主,17 ,人
2010000202,2010年,平成22年,26104,京都市中京区,女,農業以外の自営業が主,***,人
2010000202,2010年,平成22年,26105,京都市東山区,女,農業以外の自営業が主,***,人
2010000202,2010年,平成22年,26106,京都市下京区,女,農業以外の自営業が主,***,人
2010000202,2010年,平成22年,26107,京都市南区,女,農業以外の自営業が主,17 ,人
2010000202,2010年,平成22年,26108,京都市右京区,女,農業以外の自営業が主,45 ,人
2010000202,2010年,平成22年,26109,京都市伏見区,女,農業以外の自営業が主,47 ,人
2010000202,2010年,平成22年,26110,京都市山科区,女,農業以外の自営業が主,6 ,人
2010000202,2010年,平成22年,26111,京都市西京区,女,農業以外の自営業が主,39 ,人
2010000202,2010年,平成22年,26201,福知山市,女,農業以外の自営業が主,64 ,人
2010000202,2010年,平成22年,26202,舞鶴市,女,農業以外の自営業が主,19 ,人
2010000202,2010年,平成22年,26203,綾部市,女,農業以外の自営業が主,55 ,人
2010000202,2010年,平成22年,26204,宇治市,女,農業以外の自営業が主,7 ,人
2010000202,2010年,平成22年,26205,宮津市,女,農業以外の自営業が主,33 ,人
2010000202,2010年,平成22年,26206,亀岡市,女,農業以外の自営業が主,74 ,人
2010000202,2010年,平成22年,26207,城陽市,女,農業以外の自営業が主,14 ,人
2010000202,2010年,平成22年,26208,向日市,女,農業以外の自営業が主,20 ,人
2010000202,2010年,平成22年,26209,長岡京市,女,農業以外の自営業が主,16 ,人
2010000202,2010年,平成22年,26210,八幡市,女,農業以外の自営業が主,13 ,人
2010000202,2010年,平成22年,26211,京田辺市,女,農業以外の自営業が主,27 ,人
2010000202,2010年,平成22年,26212,京丹後市,女,農業以外の自営業が主,200 ,人
2010000202,2010年,平成22年,26213,南丹市,女,農業以外の自営業が主,89 ,人
2010000202,2010年,平成22年,26214,木津川市,女,農業以外の自営業が主,25 ,人
2010000202,2010年,平成22年,26303,乙訓郡大山崎町,女,農業以外の自営業が主,2 ,人
2010000202,2010年,平成22年,26322,久世郡久御山町,女,農業以外の自営業が主,18 ,人
2010000202,2010年,平成22年,26343,綴喜郡井手町,女,農業以外の自営業が主,3 ,人
2010000202,2010年,平成22年,26344,綴喜郡宇治田原町,女,農業以外の自営業が主,14 ,人
2010000202,2010年,平成22年,26364,相楽郡笠置町,女,農業以外の自営業が主,***,人
2010000202,2010年,平成22年,26365,相楽郡和束町,女,農業以外の自営業が主,4 ,人
2010000202,2010年,平成22年,26366,相楽郡精華町,女,農業以外の自営業が主,16 ,人
2010000202,2010年,平成22年,26367,相楽郡南山城村,女,農業以外の自営業が主,4 ,人
2010000202,2010年,平成22年,26407,船井郡京丹波町,女,農業以外の自営業が主,44 ,人
2010000202,2010年,平成22年,26463,与謝郡伊根町,女,農業以外の自営業が主,5 ,人
2010000202,2010年,平成22年,26465,与謝郡与謝野町,女,農業以外の自営業が主,76 ,人
2015000202,2015年,平成27年,26000,京都府,女,農業以外の自営業が主,1057 ,人
2015000202,2015年,平成27年,26100,京都市,女,農業以外の自営業が主,172 ,人
2015000202,2015年,平成27年,26101,京都市北区,女,農業以外の自営業が主,12 ,人
2015000202,2015年,平成27年,26102,京都市上京区,女,農業以外の自営業が主,***,人
2015000202,2015年,平成27年,26103,京都市左京区,女,農業以外の自営業が主,29 ,人
2015000202,2015年,平成27年,26104,京都市中京区,女,農業以外の自営業が主,1 ,人
2015000202,2015年,平成27年,26105,京都市東山区,女,農業以外の自営業が主,***,人
2015000202,2015年,平成27年,26106,京都市下京区,女,農業以外の自営業が主,***,人
2015000202,2015年,平成27年,26107,京都市南区,女,農業以外の自営業が主,5 ,人
2015000202,2015年,平成27年,26108,京都市右京区,女,農業以外の自営業が主,50 ,人
2015000202,2015年,平成27年,26109,京都市伏見区,女,農業以外の自営業が主,38 ,人
2015000202,2015年,平成27年,26110,京都市山科区,女,農業以外の自営業が主,9 ,人
2015000202,2015年,平成27年,26111,京都市西京区,女,農業以外の自営業が主,28 ,人
2015000202,2015年,平成27年,26201,福知山市,女,農業以外の自営業が主,84 ,人
2015000202,2015年,平成27年,26202,舞鶴市,女,農業以外の自営業が主,40 ,人
2015000202,2015年,平成27年,26203,綾部市,女,農業以外の自営業が主,57 ,人
2015000202,2015年,平成27年,26204,宇治市,女,農業以外の自営業が主,12 ,人
2015000202,2015年,平成27年,26205,宮津市,女,農業以外の自営業が主,34 ,人
2015000202,2015年,平成27年,26206,亀岡市,女,農業以外の自営業が主,77 ,人
2015000202,2015年,平成27年,26207,城陽市,女,農業以外の自営業が主,21 ,人
2015000202,2015年,平成27年,26208,向日市,女,農業以外の自営業が主,12 ,人
2015000202,2015年,平成27年,26209,長岡京市,女,農業以外の自営業が主,19 ,人
2015000202,2015年,平成27年,26210,八幡市,女,農業以外の自営業が主,20 ,人
2015000202,2015年,平成27年,26211,京田辺市,女,農業以外の自営業が主,30 ,人
2015000202,2015年,平成27年,26212,京丹後市,女,農業以外の自営業が主,169 ,人
2015000202,2015年,平成27年,26213,南丹市,女,農業以外の自営業が主,103 ,人
2015000202,2015年,平成27年,26214,木津川市,女,農業以外の自営業が主,47 ,人
2015000202,2015年,平成27年,26303,乙訓郡大山崎町,女,農業以外の自営業が主,1 ,人
2015000202,2015年,平成27年,26322,久世郡久御山町,女,農業以外の自営業が主,20 ,人
2015000202,2015年,平成27年,26343,綴喜郡井手町,女,農業以外の自営業が主,2 ,人
2015000202,2015年,平成27年,26344,綴喜郡宇治田原町,女,農業以外の自営業が主,11 ,人
2015000202,2015年,平成27年,26364,相楽郡笠置町,女,農業以外の自営業が主,1 ,人
2015000202,2015年,平成27年,26365,相楽郡和束町,女,農業以外の自営業が主,6 ,人
2015000202,2015年,平成27年,26366,相楽郡精華町,女,農業以外の自営業が主,8 ,人
2015000202,2015年,平成27年,26367,相楽郡南山城村,女,農業以外の自営業が主,4 ,人
2015000202,2015年,平成27年,26407,船井郡京丹波町,女,農業以外の自営業が主,51 ,人
2015000202,2015年,平成27年,26463,与謝郡伊根町,女,農業以外の自営業が主,7 ,人
2015000202,2015年,平成27年,26465,与謝郡与謝野町,女,農業以外の自営業が主,49 ,人
2010000202,2010年,平成22年,26000,京都府,女,主に家事・育児,9426 ,人
2010000202,2010年,平成22年,26100,京都市,女,主に家事・育児,1397 ,人
2010000202,2010年,平成22年,26101,京都市北区,女,主に家事・育児,86 ,人
2010000202,2010年,平成22年,26102,京都市上京区,女,主に家事・育児,1 ,人
2010000202,2010年,平成22年,26103,京都市左京区,女,主に家事・育児,82 ,人
2010000202,2010年,平成22年,26104,京都市中京区,女,主に家事・育児,3 ,人
2010000202,2010年,平成22年,26105,京都市東山区,女,主に家事・育児,***,人
2010000202,2010年,平成22年,26106,京都市下京区,女,主に家事・育児,6 ,人
2010000202,2010年,平成22年,26107,京都市南区,女,主に家事・育児,120 ,人
2010000202,2010年,平成22年,26108,京都市右京区,女,主に家事・育児,329 ,人
2010000202,2010年,平成22年,26109,京都市伏見区,女,主に家事・育児,413 ,人
2010000202,2010年,平成22年,26110,京都市山科区,女,主に家事・育児,85 ,人
2010000202,2010年,平成22年,26111,京都市西京区,女,主に家事・育児,272 ,人
2010000202,2010年,平成22年,26201,福知山市,女,主に家事・育児,792 ,人
2010000202,2010年,平成22年,26202,舞鶴市,女,主に家事・育児,264 ,人
2010000202,2010年,平成22年,26203,綾部市,女,主に家事・育児,458 ,人
2010000202,2010年,平成22年,26204,宇治市,女,主に家事・育児,160 ,人
2010000202,2010年,平成22年,26205,宮津市,女,主に家事・育児,172 ,人
2010000202,2010年,平成22年,26206,亀岡市,女,主に家事・育児,1196 ,人
2010000202,2010年,平成22年,26207,城陽市,女,主に家事・育児,195 ,人
2010000202,2010年,平成22年,26208,向日市,女,主に家事・育児,129 ,人
2010000202,2010年,平成22年,26209,長岡京市,女,主に家事・育児,167 ,人
2010000202,2010年,平成22年,26210,八幡市,女,主に家事・育児,165 ,人
2010000202,2010年,平成22年,26211,京田辺市,女,主に家事・育児,451 ,人
2010000202,2010年,平成22年,26212,京丹後市,女,主に家事・育児,815 ,人
2010000202,2010年,平成22年,26213,南丹市,女,主に家事・育児,1040 ,人
2010000202,2010年,平成22年,26214,木津川市,女,主に家事・育児,558 ,人
2010000202,2010年,平成22年,26303,乙訓郡大山崎町,女,主に家事・育児,27 ,人
2010000202,2010年,平成22年,26322,久世郡久御山町,女,主に家事・育児,174 ,人
2010000202,2010年,平成22年,26343,綴喜郡井手町,女,主に家事・育児,80 ,人
2010000202,2010年,平成22年,26344,綴喜郡宇治田原町,女,主に家事・育児,117 ,人
2010000202,2010年,平成22年,26364,相楽郡笠置町,女,主に家事・育児,14 ,人
2010000202,2010年,平成22年,26365,相楽郡和束町,女,主に家事・育児,104 ,人
2010000202,2010年,平成22年,26366,相楽郡精華町,女,主に家事・育児,227 ,人
2010000202,2010年,平成22年,26367,相楽郡南山城村,女,主に家事・育児,60 ,人
2010000202,2010年,平成22年,26407,船井郡京丹波町,女,主に家事・育児,540 ,人
2010000202,2010年,平成22年,26463,与謝郡伊根町,女,主に家事・育児,17 ,人
2010000202,2010年,平成22年,26465,与謝郡与謝野町,女,主に家事・育児,107 ,人
2015000202,2015年,平成27年,26000,京都府,女,主に家事・育児,6518 ,人
2015000202,2015年,平成27年,26100,京都市,女,主に家事・育児,921 ,人
2015000202,2015年,平成27年,26101,京都市北区,女,主に家事・育児,50 ,人
2015000202,2015年,平成27年,26102,京都市上京区,女,主に家事・育児,2 ,人
2015000202,2015年,平成27年,26103,京都市左京区,女,主に家事・育児,61 ,人
2015000202,2015年,平成27年,26104,京都市中京区,女,主に家事・育児,1 ,人
2015000202,2015年,平成27年,26105,京都市東山区,女,主に家事・育児,***,人
2015000202,2015年,平成27年,26106,京都市下京区,女,主に家事・育児,2 ,人
2015000202,2015年,平成27年,26107,京都市南区,女,主に家事・育児,75 ,人
2015000202,2015年,平成27年,26108,京都市右京区,女,主に家事・育児,238 ,人
2015000202,2015年,平成27年,26109,京都市伏見区,女,主に家事・育児,272 ,人
2015000202,2015年,平成27年,26110,京都市山科区,女,主に家事・育児,58 ,人
2015000202,2015年,平成27年,26111,京都市西京区,女,主に家事・育児,162 ,人
2015000202,2015年,平成27年,26201,福知山市,女,主に家事・育児,580 ,人
2015000202,2015年,平成27年,26202,舞鶴市,女,主に家事・育児,155 ,人
2015000202,2015年,平成27年,26203,綾部市,女,主に家事・育児,333 ,人
2015000202,2015年,平成27年,26204,宇治市,女,主に家事・育児,107 ,人
2015000202,2015年,平成27年,26205,宮津市,女,主に家事・育児,109 ,人
2015000202,2015年,平成27年,26206,亀岡市,女,主に家事・育児,793 ,人
2015000202,2015年,平成27年,26207,城陽市,女,主に家事・育児,156 ,人
2015000202,2015年,平成27年,26208,向日市,女,主に家事・育児,105 ,人
2015000202,2015年,平成27年,26209,長岡京市,女,主に家事・育児,130 ,人
